105 1 0.200000 1000. -0.034418 1.764461 0.252806
106 1 0.200000 1000. 0.008262 1.920950 0.371665
107 1 0.200000 1000. -0.002210 2.052003 0.122468
108 1 0.200000 1000. -0.250097 2.328003 0.323103
109 1 0.200000 1000. -0.040548 2.416570 0.276738
110 1 0.200000 1000. -0.120217 2.210802 0.165625
111 1 0.200000 1000. 0.098279 2.226842 0.398808
112 1 0.200000 1000. -0.184387 2.430508 0.109519
113 1 0.200000 1000. -0.369889 2.743460 0.378389
114 1 0.200000 1000. -0.397636 2.516731 0.190763
115 1 0.200000 1000. -0.370824 3.262899 0.320423
116 1 0.200000 1000. -0.370058 3.016813 0.150493
117 1 0.200000 1000. -0.089671 2.844111 0.348431
118 1 0.200000 1000. -0.257557 2.542035 0.342499
119 1 0.200000 1000. -0.067256 2.666906 0.114265
120 1 0.200000 1000. -0.114775 3.134759 0.305073
121 1 0.200000 1000. -0.070534 3.082468 0.109232
122 1 0.200000 1000. 0.052125 3.234737 0.358960
123 1 0.200000 1000. -0.336689 3.608545 -0.357634
124 1 0.200000 1000. -0.392454 3.438131 -0.127818
125 1 0.200000 1000. -0.380893 3.880044 -0.056026
126 1 0.200000 1000. -0.116043 3.403401 -0.379415
127 1 0.200000 1000. -0.105725 3.345482 -0.168192
128 1 0.200000 1000. -0.116332 3.636981 -0.206809
129 1 0.200000 1000. -0.211785 3.352850 0.035118
130 1 0.200000 1000. 0.032576 3.509592 -0.251909
131 1 0.200000 1000. -0.033479 3.605578 0.027147
132 1 0.200000 1000. -0.270450 3.821420 -0.352441
133 1 0.200000 1000. 0.026759 3.824783 -0.005552
134 1 0.200000 1000. -0.227480 3.707553 -0.030278
135 1 0.200000 1000. -0.070916 3.881163 -0.237554
136 1 0.200000 1000. -0.172965 3.908908 -0.054418
137 1 0.200000 1000. -0.372225 3.459207 0.102826
138 1 0.200000 1000. -0.374435 3.772053 0.225674
139 1 0.200000 1000. -0.355223 3.967562 0.131013
140 1 0.200000 1000. 0.061523 3.536311 0.228930
141 1 0.200000 1000. -0.247568 3.513821 0.250987
142 1 0.200000 1000. -0.077802 3.490535 0.372724
143 1 0.200000 1000. -0.174734 3.970789 0.239729
144 1 0.200000 1000. -0.227928 3.853490 0.398241
145 1 0.200000 1000. 0.020726 3.781282 0.375985
146 1 0.200000 1000. 0.226652 1.943886 -0.372663
147 1 0.200000 1000. 0.313709 1.821545 0.030740
148 1 0.200000 1000. 0.121839 1.764414 0.056807
149 1 0.200000 1000. 0.260248 1.743357 -0.226858
150 1 0.200000 1000. 0.195259 1.954200 -0.147070
151 1 0.200000 1000. 0.337269 2.324070 -0.394553
152 1 0.200000 1000. 0.331170 2.100217 -0.055441
153 1 0.200000 1000. 0.306500 2.392759 -0.041616
154 1 0.200000 1000. 0.217337 2.477037 -0.262851
155 1 0.200000 1000. 0.356456 2.109096 -0.290857
156 1 0.200000 1000. 0.146454 2.314924 -0.163713
157 1 0.200000 1000. 0.386237 2.629084 -0.399054
158 1 0.200000 1000. 0.173913 2.645318 -0.058472
159 1 0.200000 1000. 0.261667 2.809158 -0.192354
160 1 0.200000 1000. 0.395339 2.664401 -0.154667
161 1 0.200000 1000. 0.159907 2.941283 -0.340221
162 1 0.200000 1000. 0.376878 2.906287 -0.357060
163 1 0.200000 1000. 0.319251 3.003654 -0.151738
164 1 0.200000 1000. 0.178692 3.157382 -0.074957
165 1 0.200000 1000. 0.270243 2.936019 0.044047
166 1 0.200000 1000. 0.385790 3.160606 -0.296971
167 1 0.200000 1000. 0.205068 1.891639 0.340160
168 1 0.200000 1000. 0.345806 2.077656 0.379993
169 1 0.200000 1000. 0.385112 1.980829 0.160049
170 1 0.200000 1000. 0.167234 2.147243 0.211674
171 1 0.200000 1000. 0.269490 2.353090 0.361171
172 1 0.200000 1000. 0.347648 2.281580 0.171775
173 1 0.200000 1000. 0.344810 2.518045 0.271716
174 1 0.200000 1000. 0.163468 2.548757 0.375652
175 1 0.200000 1000. 0.394261 2.807200 0.247262
176 1 0.200000 1000. 0.115575 2.769624 0.179999
177 1 0.200000 1000. 0.351302 3.224362 0.172776
178 1 0.200000 1000. 0.109032 3.204977 0.164546
179 1 0.200000 1000. 0.133432 2.927707 0.397287
180 1 0.200000 1000. 0.321360 3.230602 0.383341
181 1 0.200000 1000. 0.277526 3.335634 -0.309778
182 1 0.200000 1000. 0.251098 3.534461 -0.308849
183 1 0.200000 1000. 0.188586 3.683729 -0.178076
184 1 0.200000 1000. 0.220972 3.615582 0.008479
185 1 0.200000 1000. 0.211330 3.355383 -0.037253
186 1 0.200000 1000. 0.397877 3.608148 -0.106198
187 1 0.200000 1000. 0.149300 3.787200 -0.393501
188 1 0.200000 1000. 0.346943 3.971441 -0.337692
189 1 0.200000 1000. 0.397748 3.763951 -0.297500
190 1 0.200000 1000. 0.366960 3.954300 -0.090292
191 1 0.200000 1000. 0.126078 3.925255 -0.211446
192 1 0.200000 1000. 0.319832 3.811775 0.043919
193 1 0.200000 1000. 0.292016 3.402014 0.263683
194 1 0.200000 1000. 0.385405 3.625574 0.207479
195 1 0.200000 1000. 0.214362 3.605581 0.389127
196 1 0.200000 1000. 0.223600 3.980277 0.122952
197 1 0.200000 1000. 0.394776 3.763614 0.358051
198 1 0.200000 1000. 0.132983 3.997239 0.322698
199 1 0.200000 1000. 0.351487 3.966663 0.347517
200 1 0.200000 1000. 0.166971 3.782934 0.182808
